Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	7	0.9762900976290098	0.041505402944221316	TYMS, PAM, DUSP1, PTGDS, BCHE, IL1RN, SPARC	659	65	16792	2.744111124080775	1.0	0.5662738535936533	53.222636017395516
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	7	0.9762900976290098	0.041505402944221316	SEMA5A, SAA2, CXCL14, PDGFRA, LPAR1, KIT, CXCL12	659	65	16792	2.744111124080775	1.0	0.5662738535936533	53.222636017395516
GOTERM_BP_DIRECT	GO:0006890~retrograde vesicle-mediated transport, Golgi to ER	8	1.1157601115760112	0.04162077287837451	KIF23, KIF2C, KIF4A, KIF11, KIF15, KIF18A, CENPE, RACGAP1	659	82	16792	2.4859543284355454	1.0	0.5648285626088928	53.323445588684706
GOTERM_BP_DIRECT	GO:0036297~interstrand cross-link repair	6	0.8368200836820083	0.042043903282079895	RAD51AP1, FANCD2, FANCI, FANCA, UBE2T, RAD51	659	49	16792	3.1201263509956334	1.0	0.5661159344116411	53.691421412522345
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	6	0.8368200836820083	0.042043903282079895	MEF2C, SFRP1, FBN1, POSTN, PDGFD, COL1A1	659	49	16792	3.1201263509956334	1.0	0.5661159344116411	53.691421412522345
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	5	0.697350069735007	0.0427426328318087	SEMA5A, FLRT2, SEMA6A, SLIT2, SLIT3	659	34	16792	3.747210568597697	1.0	0.5697818535183028	54.293082643020355
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	11	1.5341701534170153	0.043132564040610964	CCNB1, PGR, MEF2C, SFRP1, CD34, CTGF, CRYAB, IQGAP3, ESR1, GJA1, SLIT3	659	137	16792	2.0459222666504213	1.0	0.5707235699475582	54.62562754624227
GOTERM_BP_DIRECT	GO:0045814~negative regulation of gene expression, epigenetic	6	0.8368200836820083	0.045271708009473256	EZH2, HIST1H3B, HIST2H4A, HIST1H3G, HIST1H3H, HIST2H4B	659	50	16792	3.0577238239757207	1.0	0.5863337539674108	56.40968516689788
GOTERM_BP_DIRECT	GO:0086014~atrial cardiac muscle cell action potential	3	0.41841004184100417	0.04597182106586814	ANK2, GJA1, NUP155	659	9	16792	8.493677288821447	1.0	0.5896617781630158	56.979050601514444
GOTERM_BP_DIRECT	GO:0010389~regulation of G2/M transition of mitotic cell cycle	3	0.41841004184100417	0.04597182106586814	KIF14, CDKN2A, CENPF	659	9	16792	8.493677288821447	1.0	0.5896617781630158	56.979050601514444
GOTERM_BP_DIRECT	GO:0001960~negative regulation of cytokine-mediated signaling pathway	3	0.41841004184100417	0.04597182106586814	IRAK3, IL1RN, ECM1	659	9	16792	8.493677288821447	1.0	0.5896617781630158	56.979050601514444
GOTERM_BP_DIRECT	GO:0003094~glomerular filtration	3	0.41841004184100417	0.04597182106586814	SULF2, CD34, JCHAIN	659	9	16792	8.493677288821447	1.0	0.5896617781630158	56.979050601514444
GOTERM_BP_DIRECT	GO:0008354~germ cell migration	3	0.41841004184100417	0.04597182106586814	KIT, PLPP1, PLPP3	659	9	16792	8.493677288821447	1.0	0.5896617781630158	56.979050601514444
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	10	1.394700139470014	0.04624174150384407	PAM, PCP4, MAL, VCAN, PDGFC, ZBTB16, TIMP2, SHC3, ADGRA2, DCLK1	659	120	16792	2.1234193222053617	1.0	0.5894560826616271	57.19668146992741
GOTERM_BP_DIRECT	GO:0007165~signal transduction	58	8.089260808926081	0.047115022088888125	FGF7, S100A9, SORL1, IQGAP3, GJA1, IQGAP2, PRKG1, DDR2, CXCL12, EDNRA, PGR, ANK2, GUCY1A2, CHRNA5, CEACAM6, RANBP1, ARHGAP11A, SHC3, AKT3, AR, SPARCL1, ESR1, CLIC2, DEPDC1, GEM, ARHGAP31, KRT17, CD34, PDE5A, TXNRD1, STMN1, ZNF516, C3, NOSTRIN, KIT, GREM1, SMOC2, CD69, TEK, NDRG2, PIK3R1, MRC1, EBP, TRHDE, IGF1, SPARC, MAPK10, RACGAP1, ECM1, GAS6, ABCC9, LYVE1, RGS1, EPS8, CXCL14, PECAM1, IGFBP4, IGFBP5	659	1161	16792	1.2729542189964957	1.0	0.594082228191347	57.89368807900153
GOTERM_BP_DIRECT	GO:0097150~neuronal stem cell population maintenance	4	0.5578800557880056	0.04712409356106624	FANCD2, PRRX1, IGF2BP1, ASPM	659	21	16792	4.8535298793265405	1.0	0.5917863429933794	57.90087188863404
GOTERM_BP_DIRECT	GO:0071480~cellular response to gamma radiation	4	0.5578800557880056	0.04712409356106624	EGR1, CRYAB, TSPYL5, RAD51	659	21	16792	4.8535298793265405	1.0	0.5917863429933794	57.90087188863404
GOTERM_BP_DIRECT	GO:0007049~cell cycle	15	2.092050209205021	0.047236413524463006	TXNIP, CKS1B, GMNN, FOXM1, AURKA, CDC20, AURKB, MCM2, CDKN3, BRCA1, ESCO2, UHRF1, HJURP, TMPRSS11A, CHAF1B	659	217	16792	1.7613616497555995	1.0	0.5903266808811194	57.98972362270503
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	8	1.1157601115760112	0.0489769086841251	CDK1, TYMS, FOS, SLC6A14, SLC18A2, NQO1, SLC7A11, RAD51	659	85	16792	2.398214763902526	1.0	0.6015675673445704	59.34412937978381
GOTERM_BP_DIRECT	GO:0009749~response to glucose	7	0.9762900976290098	0.0499409497529795	TXNIP, EGR1, CTGF, TGFBR2, COL6A2, GYS2, GJA1	659	68	16792	2.6230473980183877	1.0	0.6065733613394062	60.0764682358129
GOTERM_BP_DIRECT	GO:0042769~DNA damage response, detection of DNA damage	5	0.697350069735007	0.05110251262773084	RFC3, RFC4, DTL, RFC2, PCNA	659	36	16792	3.5390322036756032	1.0	0.6129222421522643	60.94231191904489
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	5	0.697350069735007	0.05110251262773084	KIFC1, KIF11, NEK2, TPX2, MYBL2	659	36	16792	3.5390322036756032	1.0	0.6129222421522643	60.94231191904489
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	7	0.9762900976290098	0.05296973095257891	SEMA5A, JUN, TEK, HTR2B, ECM1, CXCL12, KDR	659	69	16792	2.5850322183369623	1.0	0.6241689469992855	62.29710178984551
GOTERM_BP_DIRECT	GO:0060045~positive regulation of cardiac muscle cell proliferation	4	0.5578800557880056	0.0530279018574162	CCNB1, MEF2C, CDK1, TGFBR3	659	22	16792	4.632914884811699	1.0	0.6222923781432987	62.3385872864415
GOTERM_BP_DIRECT	GO:0010906~regulation of glucose metabolic process	4	0.5578800557880056	0.0530279018574162	PDK4, TFF3, IGFBP4, IGFBP5	659	22	16792	4.632914884811699	1.0	0.6222923781432987	62.3385872864415
GOTERM_BP_DIRECT	GO:0034394~protein localization to cell surface	4	0.5578800557880056	0.0530279018574162	FGF7, ANK2, FBLN5, FGF10	659	22	16792	4.632914884811699	1.0	0.6222923781432987	62.3385872864415
GOTERM_BP_DIRECT	GO:0010165~response to X-ray	4	0.5578800557880056	0.0530279018574162	XRCC2, BLM, BRCA2, RAD51	659	22	16792	4.632914884811699	1.0	0.6222923781432987	62.3385872864415
GOTERM_BP_DIRECT	GO:0007162~negative regulation of cell adhesion	5	0.697350069735007	0.055593561021975046	SEMA5A, FBLN1, MUC21, TNC, JAM2	659	37	16792	3.4433826846573434	1.0	0.637889460640222	64.12604905613021
GOTERM_BP_DIRECT	GO:0000183~chromatin silencing at rDNA	5	0.697350069735007	0.055593561021975046	HIST1H3B, HIST2H4A, HIST1H3G, HIST1H3H, HIST2H4B	659	37	16792	3.4433826846573434	1.0	0.637889460640222	64.12604905613021
GOTERM_BP_DIRECT	GO:0051901~positive regulation of mitochondrial depolarization	3	0.41841004184100417	0.056003097080279896	DCN, KDR, ALOX12	659	10	16792	7.644309559939302	1.0	0.6384046197940889	64.40384438413942
GOTERM_BP_DIRECT	GO:0035999~tetrahydrofolate interconversion	3	0.41841004184100417	0.056003097080279896	MTHFD1, TYMS, SHMT2	659	10	16792	7.644309559939302	1.0	0.6384046197940889	64.40384438413942
GOTERM_BP_DIRECT	GO:0007265~Ras protein signal transduction	7	0.9762900976290098	0.05610782336763806	CDKN2A, JUN, IQGAP3, IGF1, SHC3, CCNA2, CDK2	659	70	16792	2.548103186646434	1.0	0.6368622672894442	64.47455521070478
GOTERM_BP_DIRECT	GO:0030855~epithelial cell differentiation	7	0.9762900976290098	0.05610782336763806	CDK1, RHCG, TAGLN, UPK1A, PCNA, KRT4, SPINK5	659	70	16792	2.548103186646434	1.0	0.6368622672894442	64.47455521070478
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	12	1.6736401673640167	0.05809058063549111	IRAK3, SELP, FOS, PTGER2, S100A8, JUN, SLPI, FGF10, DCN, SPARC, GJB6, S100A14	659	164	16792	1.864465746326659	1.0	0.6477800803898425	65.78853982552495
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	13	1.813110181311018	0.05856562616155088	F10, F13A1, MMRN1, VWF, HIST1H3B, SERPINA1, PDGFC, COL1A1, PDGFD, ENTPD1, HIST1H3G, HBB, HIST1H3H	659	184	16792	1.8002902949132413	1.0	0.6486444216571661	66.0964688921853
GOTERM_BP_DIRECT	GO:0000187~activation of MAPK activity	9	1.2552301255230125	0.059033168390766354	CDK1, TGFB3, IQGAP3, IGF1, FGF10, MAPK10, LPAR1, KIT, LRRK2	659	107	16792	2.1432643625998047	1.0	0.6494497128414438	66.39697757833885
GOTERM_BP_DIRECT	GO:0051436~negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	7	0.9762900976290098	0.05935553955351139	CCNB1, CDK1, MAD2L1, BUB1B, CDC20, UBE2C, CDK2	659	71	16792	2.512214409369724	1.0	0.6493194122760242	66.60271203374688
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	5	0.697350069735007	0.06029011112525161	CDK1, TGFBR2, TTK, CHEK1, LRRK2	659	38	16792	3.3527673508505713	1.0	0.6530592198968004	67.1924464435786
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	13	1.813110181311018	0.06250515721835595	MRC1, OLR1, MASP1, ENPP2, SORL1, TGFBR2, JCHAIN, COLEC12, SPARC, CD163, LRP1, IGKC, HBB	659	186	16792	1.780932334752884	1.0	0.6645601615787985	68.55116101163216
GOTERM_BP_DIRECT	GO:0007126~meiotic nuclear division	4	0.5578800557880056	0.06583634777460395	XRCC2, MKI67, CDK2, RAD51	659	24	16792	4.246838644410723	1.0	0.6820349684811219	70.49487912418608
GOTERM_BP_DIRECT	GO:0045671~negative regulation of osteoclast differentiation	4	0.5578800557880056	0.06583634777460395	SFRP1, FBN1, LRRC17, PIK3R1	659	24	16792	4.246838644410723	1.0	0.6820349684811219	70.49487912418608
GOTERM_BP_DIRECT	GO:0007088~regulation of mitotic nuclear division	4	0.5578800557880056	0.06583634777460395	MKI67, NEK2, BORA, KIF20B	659	24	16792	4.246838644410723	1.0	0.6820349684811219	70.49487912418608
GOTERM_BP_DIRECT	GO:0006297~nucleotide-excision repair, DNA gap filling	4	0.5578800557880056	0.06583634777460395	RFC3, RFC4, RFC2, PCNA	659	24	16792	4.246838644410723	1.0	0.6820349684811219	70.49487912418608
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	4	0.5578800557880056	0.06583634777460395	IQGAP3, IGF1, FGF10, HTR2B	659	24	16792	4.246838644410723	1.0	0.6820349684811219	70.49487912418608
GOTERM_BP_DIRECT	GO:0002523~leukocyte migration involved in inflammatory response	3	0.41841004184100417	0.06671327312920237	S100A8, S100A9, JAM3	659	11	16792	6.949372327217548	1.0	0.6848987903034416	70.98736783349521
GOTERM_BP_DIRECT	GO:0001823~mesonephros development	3	0.41841004184100417	0.06671327312920237	OSR2, FGF10, ZBTB16	659	11	16792	6.949372327217548	1.0	0.6848987903034416	70.98736783349521
GOTERM_BP_DIRECT	GO:0009615~response to virus	9	1.2552301255230125	0.06719629461254399	MEF2C, LCN2, IRAK3, CCT5, ACTA2, CLU, STMN1, CXCL12, DCLK1	659	110	16792	2.0848116981652645	1.0	0.6855074801117795	71.25531119300912
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	6	0.8368200836820083	0.0676651492503639	MEF2C, AR, SFRP1, TGFBR3, PTN, KRT4	659	56	16792	2.7301105571211797	1.0	0.6860305365381607	71.51315982881916
GOTERM_BP_DIRECT	GO:0016049~cell growth	6	0.8368200836820083	0.0676651492503639	TYMS, AR, TGFB3, TGFBR3, EMP1, NDNF	659	56	16792	2.7301105571211797	1.0	0.6860305365381607	71.51315982881916
GOTERM_BP_DIRECT	GO:0021987~cerebral cortex development	6	0.8368200836820083	0.0676651492503639	KIF14, LRP1, FAT4, COL3A1, TACC3, ASPM	659	56	16792	2.7301105571211797	1.0	0.6860305365381607	71.51315982881916
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	8	1.1157601115760112	0.0691815978566347	FOS, LTBP2, JUN, COL3A1, TGFBR2, TGFB3, TGFBR3, HPGD	659	92	16792	2.2157419014316817	1.0	0.692291174277624	72.33226349351949
GOTERM_BP_DIRECT	GO:0046426~negative regulation of JAK-STAT cascade	5	0.697350069735007	0.07029135238112055	ASPN, FLRT2, PODN, BGN, DCN	659	40	16792	3.1851289833080427	1.0	0.6962059653896218	72.91754578217945
GOTERM_BP_DIRECT	GO:0001895~retina homeostasis	5	0.697350069735007	0.07029135238112055	JCHAIN, KRT1, LTF, PIGR, IGKC	659	40	16792	3.1851289833080427	1.0	0.6962059653896218	72.91754578217945
GOTERM_BP_DIRECT	GO:0060135~maternal process involved in female pregnancy	4	0.5578800557880056	0.07272145356950965	PAM, DSG2, AKR1B1, DSG1	659	25	16792	4.076965098634294	1.0	0.7068924496730993	74.15860581879097
GOTERM_BP_DIRECT	GO:0030521~androgen receptor signaling pathway	5	0.697350069735007	0.07559083925915115	SCGB2A1, AR, PLPP1, BRCA1, PMEPA1	659	41	16792	3.1074429105444317	1.0	0.719284491878482	75.55486753159421
GOTERM_BP_DIRECT	GO:0000278~mitotic cell cycle	5	0.697350069735007	0.07559083925915115	XRCC2, STK26, RRM1, CENPF, CENPE	659	41	16792	3.1074429105444317	1.0	0.719284491878482	75.55486753159421
GOTERM_BP_DIRECT	GO:0070373~negative regulation of ERK1 and ERK2 cascade	6	0.8368200836820083	0.0762772697656293	SPRY1, FBLN1, DUSP1, LMO3, NDRG2, TIMP3	659	58	16792	2.6359688137721733	1.0	0.7206404481713424	75.87816589148778
GOTERM_BP_DIRECT	GO:1990426~mitotic recombination-dependent replication fork processing	2	0.2789400278940028	0.07683740515628441	BRCA2, RAD51	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0000915~actomyosin contractile ring assembly	2	0.2789400278940028	0.07683740515628441	KIF23, RACGAP1	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0001869~negative regulation of complement activation, lectin pathway	2	0.2789400278940028	0.07683740515628441	A2M, SERPING1	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0070488~neutrophil aggregation	2	0.2789400278940028	0.07683740515628441	S100A8, S100A9	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0061518~microglial cell proliferation	2	0.2789400278940028	0.07683740515628441	CLU, IL33	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0035984~cellular response to trichostatin A	2	0.2789400278940028	0.07683740515628441	MEF2C, EZH2	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0000022~mitotic spindle elongation	2	0.2789400278940028	0.07683740515628441	KIF23, PRC1	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0061033~secretion by lung epithelial cell involved in lung growth	2	0.2789400278940028	0.07683740515628441	FGF7, FGF10	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0071307~cellular response to vitamin K	2	0.2789400278940028	0.07683740515628441	POSTN, GAS6	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0097324~melanocyte migration	2	0.2789400278940028	0.07683740515628441	ZEB2, KIT	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0046851~negative regulation of bone remodeling	2	0.2789400278940028	0.07683740515628441	SFRP1, GREM1	659	2	16792	25.481031866464342	1.0	0.7213687110195075	76.13898544607511
GOTERM_BP_DIRECT	GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	7	0.9762900976290098	0.07724046163459534	CCNB1, CDK1, MAD2L1, PLK1, BUB1B, CDC20, UBE2C	659	76	16792	2.3469371455954	1.0	0.7213356397916677	76.32501342418445
GOTERM_BP_DIRECT	GO:0030208~dermatan sulfate biosynthetic process	3	0.41841004184100417	0.0780339183652301	BGN, VCAN, DCN	659	12	16792	6.3702579666160855	1.0	0.723162644529927	76.68723379465065
GOTERM_BP_DIRECT	GO:0010458~exit from mitosis	3	0.41841004184100417	0.0780339183652301	EPS8, UBE2C, UBE2S	659	12	16792	6.3702579666160855	1.0	0.723162644529927	76.68723379465065
GOTERM_BP_DIRECT	GO:0021846~cell proliferation in forebrain	3	0.41841004184100417	0.0780339183652301	KIF14, RRM1, EMX2	659	12	16792	6.3702579666160855	1.0	0.723162644529927	76.68723379465065
GOTERM_BP_DIRECT	GO:0007171~activation of transmembrane receptor protein tyrosine kinase activity	3	0.41841004184100417	0.0780339183652301	PRLR, PDGFC, GREM1	659	12	16792	6.3702579666160855	1.0	0.723162644529927	76.68723379465065
GOTERM_BP_DIRECT	GO:0043206~extracellular fibril organization	3	0.41841004184100417	0.0780339183652301	LTBP2, COL3A1, MFAP4	659	12	16792	6.3702579666160855	1.0	0.723162644529927	76.68723379465065
GOTERM_BP_DIRECT	GO:0071897~DNA biosynthetic process	4	0.5578800557880056	0.07991291042719659	TYMS, CTGF, CENPF, POLQ	659	26	16792	3.9201587486868217	1.0	0.7300126292276399	77.52425484175932
GOTERM_BP_DIRECT	GO:0006259~DNA metabolic process	4	0.5578800557880056	0.07991291042719659	MKI67, NT5E, KPNA2, IGFBP4	659	26	16792	3.9201587486868217	1.0	0.7300126292276399	77.52425484175932
GOTERM_BP_DIRECT	GO:0007202~activation of phospholipase C activity	4	0.5578800557880056	0.07991291042719659	EDNRA, ADCYAP1R1, LPAR1, HTR2B	659	26	16792	3.9201587486868217	1.0	0.7300126292276399	77.52425484175932
GOTERM_BP_DIRECT	GO:0030097~hemopoiesis	6	0.8368200836820083	0.08079505231468145	EBP, CD34, BRCA2, KIT, ZBTB16, MELK	659	59	16792	2.591291376250611	1.0	0.7321323123933081	77.90735238414841
GOTERM_BP_DIRECT	GO:0051496~positive regulation of stress fiber assembly	5	0.697350069735007	0.08108546715415474	SFRP1, CTGF, TGFB3, AMOT, LPAR1	659	42	16792	3.0334561745790882	1.0	0.7315406783084679	78.0321191487468
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	18	2.510460251046025	0.08312619179234178	TXNIP, KCNMA1, CLU, TGFB3, LPAR1, ZBTB16, FRZB, ECT2, SLIT2, ALDH1A2, CDKN2A, DUSP1, SFRP1, SFRP4, TGM2, PTN, TOP2A, MELK	659	300	16792	1.5288619119878606	1.0	0.7387753813399855	78.89026572614209
GOTERM_BP_DIRECT	GO:0045669~positive regulation of osteoblast differentiation	6	0.8368200836820083	0.08545227365865062	MEF2C, LTF, IGF1, GJA1, BMPR1B, DDR2	659	60	16792	2.548103186646434	1.0	0.7469775640470206	79.82978641792218
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	6	0.8368200836820083	0.08545227365865062	EYA1, OSR2, FGF7, SFRP1, IGF1, FGF10	659	60	16792	2.548103186646434	1.0	0.7469775640470206	79.82978641792218
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	10	1.394700139470014	0.08668406025542	CCT5, CDKN2A, ANK2, HIST1H1B, DSG1, CLU, IFI30, IGF1, PLPP3, PIK3R1	659	136	16792	1.8736052842988484	1.0	0.7503243478498411	80.31118262133432
GOTERM_BP_DIRECT	GO:0030155~regulation of cell adhesion	5	0.697350069735007	0.08677171940644066	LAMA2, KIF14, LAMA4, EMCN, PRLR	659	43	16792	2.962910682147016	1.0	0.748851760581618	80.34502403489171
GOTERM_BP_DIRECT	GO:0034260~negative regulation of GTPase activity	5	0.697350069735007	0.08677171940644066	SPRY1, AMOT, IQGAP2, LRRK2, SLIT2	659	43	16792	2.962910682147016	1.0	0.748851760581618	80.34502403489171
GOTERM_BP_DIRECT	GO:0031297~replication fork processing	4	0.5578800557880056	0.08739929308169266	MMS22L, BLM, PCNA, RAD51	659	27	16792	3.7749676839206434	1.0	0.749638407414561	80.58570390332243
GOTERM_BP_DIRECT	GO:0048678~response to axon injury	4	0.5578800557880056	0.08739929308169266	MATN2, CDK1, APOD, DPYSL3	659	27	16792	3.7749676839206434	1.0	0.749638407414561	80.58570390332243
GOTERM_BP_DIRECT	GO:0014065~phosphatidylinositol 3-kinase signaling	4	0.5578800557880056	0.08739929308169266	PREX2, IGF1, HTR2B, PIK3R1	659	27	16792	3.7749676839206434	1.0	0.749638407414561	80.58570390332243
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	7	0.9762900976290098	0.08927929475879913	ZFP36, PTGIS, TEK, KRT1, PBK, CALCRL, NT5E	659	79	16792	2.257812950193043	1.0	0.7555295110619769	81.29015539040606
GOTERM_BP_DIRECT	GO:0045995~regulation of embryonic development	3	0.41841004184100417	0.08990090831659805	LAMA2, CDK1, LAMA4	659	13	16792	5.8802381230302325	1.0	0.7562360642848855	81.51771983180419
GOTERM_BP_DIRECT	GO:0006312~mitotic recombination	3	0.41841004184100417	0.08990090831659805	XRCC2, TOP2A, RAD51	659	13	16792	5.8802381230302325	1.0	0.7562360642848855	81.51771983180419
GOTERM_BP_DIRECT	GO:0051145~smooth muscle cell differentiation	3	0.41841004184100417	0.08990090831659805	MEF2C, TMEM204, FGF10	659	13	16792	5.8802381230302325	1.0	0.7562360642848855	81.51771983180419
GOTERM_BP_DIRECT	GO:0006518~peptide metabolic process	3	0.41841004184100417	0.08990090831659805	PAM, AEBP1, CPXM1	659	13	16792	5.8802381230302325	1.0	0.7562360642848855	81.51771983180419
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	5	0.697350069735007	0.0926457564999697	LRP1, PTPRG, DPYSL3, LPAR1, PMP22	659	44	16792	2.8955718030073117	1.0	0.7652578769496619	82.49168553669928
GOTERM_BP_DIRECT	GO:0046718~viral entry into host cell	7	0.9762900976290098	0.09350687681399997	NCAM1, MRC1, TFRC, ANPEP, SERPINB3, GAS6, DPP4	659	80	16792	2.2295902883156296	1.0	0.7668045162766781	82.7871142338605
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	8	1.1157601115760112	0.09370320572048958	ASPN, FLRT2, CDKN2A, PODN, BGN, DEPTOR, DCN, THY1	659	99	16792	2.0590732821385327	1.0	0.7658065728885698	82.85380766056797
GOTERM_BP_DIRECT	GO:0007528~neuromuscular junction development	4	0.5578800557880056	0.09516869806444879	LAMB2, TNC, PDZRN3, LRRK2	659	28	16792	3.640147409494906	1.0	0.7696041495663504	83.34398630059552
GOTERM_BP_DIRECT	GO:0045931~positive regulation of mitotic cell cycle	4	0.5578800557880056	0.09516869806444879	CCNB1, CDK1, BRCA2, FGF10	659	28	16792	3.640147409494906	1.0	0.7696041495663504	83.34398630059552
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	6	0.8368200836820083	0.09517876989496017	CCNB1, CDK1, E2F7, PCNA, AURKA, CDK2	659	62	16792	2.4659063096578393	1.0	0.7679186603085754	83.34730888682527
GOTERM_BP_DIRECT	GO:0032147~activation of protein kinase activity	5	0.697350069735007	0.09870343958721849	KIF14, CLSPN, TGFBR2, TPX2, ECT2	659	45	16792	2.8312257629404827	1.0	0.7790905962768172	84.4724085902563
GOTERM_BP_DIRECT	GO:0008015~blood circulation	5	0.697350069735007	0.09870343958721849	OLR1, PLN, GUCY1A3, SERPING1, CXCL12	659	45	16792	2.8312257629404827	1.0	0.7790905962768172	84.4724085902563
