ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8169009	2.75E-03	7.13E-05	5.02	1.57502	2.14	BEX4	brain expressed X-linked 4
8156982	2.76E-03	7.17E-05	-5.02	1.56978	-2.26	SMC2	structural maintenance of chromosomes 2
7970763	2.78E-03	7.26E-05	5.01	1.55785	2.16	FLT1	fms related tyrosine kinase 1
7903425	2.78E-03	7.30E-05	5.01	1.55257	3.49	AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)
7903440	2.78E-03	7.30E-05	5.01	1.55257	3.49	AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)
7918134	2.78E-03	7.30E-05	5.01	1.55257	3.49	AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)
8056572	2.90E-03	7.66E-05	-4.99	1.50495	-2.32	SPC25	SPC25, NDC80 kinetochore complex component
7947248	2.91E-03	7.67E-05	-4.99	1.5033	-3.01	KIF18A	kinesin family member 18A
8124416	2.91E-03	7.71E-05	-4.98	1.49837	-2.12	HIST1H3D///HIST1H2AD	histone cluster 1, H3d///histone cluster 1, H2ad
7949364	2.92E-03	7.73E-05	-4.98	1.49547	-2.36	CDCA5	cell division cycle associated 5
8012958	2.92E-03	7.74E-05	-4.98	1.4943	-2.02	UBE2S	ubiquitin conjugating enzyme E2 S
8081657	2.93E-03	7.79E-05	4.98	1.48794	2.27	CD200	CD200 molecule
8041383	2.96E-03	7.90E-05	4.97	1.47421	3.95	LTBP1	latent transforming growth factor beta binding protein 1
8121729	2.99E-03	7.98E-05	4.97	1.46405	2.23	PLN	phospholamban
7929078	3.01E-03	8.04E-05	-4.97	1.45684	-2.34	KIF20B	kinesin family member 20B
8124521	3.03E-03	8.13E-05	-4.96	1.44672	-2.07	HIST1H4J///HIST1H4K///HIST1H4J///HIST1H4K	histone cluster 1, H4j///histone cluster 1, H4k///histone cluster 1, H4j///histone cluster 1, H4k
8058869	3.17E-03	8.61E-05	4.94	1.38986	2.58	TNS1	tensin 1
8030067	3.21E-03	8.74E-05	4.93	1.37463	2.14	SULT2B1	sulfotransferase family 2B member 1
8021081	3.39E-03	9.33E-05	4.9	1.31087	2.83	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)
7908388	3.40E-03	9.39E-05	4.9	1.30381	2.53	RGS1	regulator of G-protein signaling 1
8078350	3.47E-03	9.63E-05	4.89	1.27943	2.24	TGFBR2	transforming growth factor beta receptor 2
7971866	3.47E-03	9.64E-05	-4.89	1.2785	-3.16	DIAPH3	diaphanous related formin 3
8031646	3.48E-03	9.69E-05	4.88	1.27367	3.25	ZNF667-AS1	ZNF667 antisense RNA 1 (head to head)
7903414	3.49E-03	9.73E-05	4.88	1.26906	3.79	AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)
7948444	3.49E-03	9.75E-05	4.88	1.26692	2.56	TCN1	transcobalamin 1
7980908	3.53E-03	9.88E-05	4.87	1.25462	2.72	FBLN5	fibulin 5
8023415	3.53E-03	9.89E-05	4.87	1.25307	3.77	TCF4	transcription factor 4
8105084	3.54E-03	9.95E-05	4.87	1.24728	2.84	C7	complement component 7
7963491	3.55E-03	1.00E-04	4.87	1.24261	3.71	KRT1	keratin 1
8003204	3.55E-03	1.00E-04	-4.87	1.23963	-2.2	GINS2	GINS complex subunit 2
8017599	3.69E-03	1.05E-04	4.85	1.19534	4.41	PECAM1	platelet and endothelial cell adhesion molecule 1
7969493	3.74E-03	1.07E-04	4.84	1.17714	3.1	SCEL	sciellin
7955179	3.74E-03	1.07E-04	-4.84	1.17481	-2.01	TUBA1C	tubulin alpha 1c
8174610	3.74E-03	1.07E-04	4.84	1.1742	2.24	LRCH2	leucine rich repeats and calponin homology domain containing 2
7965410	3.88E-03	1.12E-04	4.82	1.12891	5.58	DCN	decorin
8066214	3.89E-03	1.13E-04	4.82	1.12529	3.57	TGM2	transglutaminase 2
8137244	3.90E-03	1.13E-04	4.81	1.12052	2.3	GIMAP4	GTPase, IMAP family member 4
8066619	3.90E-03	1.13E-04	4.81	1.12001	3.92	PLTP	phospholipid transfer protein
8126798	3.94E-03	1.14E-04	4.81	1.10951	2.21	ADGRF5	adhesion G protein-coupled receptor F5
7934570	3.97E-03	1.15E-04	4.81	1.10057	2.59	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
8110090	3.99E-03	1.16E-04	-4.8	1.09376	-2.2	SFXN1	sideroflexin 1
8039491	4.16E-03	1.23E-04	-4.78	1.03643	-2.03	UBE2S	ubiquitin conjugating enzyme E2 S
8024062	4.29E-03	1.28E-04	4.76	0.99973	2.77	CFD	complement factor D
7927363	4.32E-03	1.29E-04	4.76	0.98826	2.2	FAM25G///FAM25BP///FAM25C///FAM25A///AGAP11	family with sequence similarity 25 member G///protein FAM25///family with sequence similarity 25 member C///family with sequence similarity 25 member A///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11
7933327	4.32E-03	1.29E-04	4.76	0.98826	2.2	FAM25G///FAM25BP///FAM25C///FAM25A///AGAP11	family with sequence similarity 25 member G///protein FAM25///family with sequence similarity 25 member C///family with sequence similarity 25 member A///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11
7933423	4.32E-03	1.29E-04	4.76	0.98826	2.2	FAM25G///FAM25BP///FAM25C///FAM25A///AGAP11	family with sequence similarity 25 member G///protein FAM25///family with sequence similarity 25 member C///family with sequence similarity 25 member A///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11
8087337	4.55E-03	1.37E-04	4.73	0.93012	2.06	LAMB2	laminin subunit beta 2
8170119	4.55E-03	1.37E-04	4.73	0.92911	2.57	FHL1	four and a half LIM domains 1
7952335	4.86E-03	1.49E-04	-4.69	0.84742	-2.28	SNORD14E	small nucleolar RNA, C/D box 14E
8151931	4.86E-03	1.50E-04	4.69	0.84587	2.75	TSPYL5	TSPY like 5
8103932	4.87E-03	1.50E-04	-4.69	0.8432	-2.28	CENPU	centromere protein U
8072626	4.88E-03	1.50E-04	4.69	0.8405	2.57	TIMP3	TIMP metallopeptidase inhibitor 3
7951977	4.88E-03	1.51E-04	4.69	0.83835	2.09	FXYD6-FXYD2///FXYD6	FXYD6-FXYD2 readthrough///FXYD domain containing ion transport regulator 6
8016646	4.93E-03	1.52E-04	4.68	0.82727	3.31	COL1A1	collagen type I alpha 1 chain
8042788	4.93E-03	1.53E-04	4.68	0.82455	3.39	ACTG2	actin, gamma 2, smooth muscle, enteric
8084704	4.93E-03	1.53E-04	-4.68	0.82413	-2.17	EIF4A2	eukaryotic translation initiation factor 4A2
8109712	5.11E-03	1.60E-04	-4.66	0.78141	-2.82	HMMR	hyaluronan mediated motility receptor
8063000	5.12E-03	1.60E-04	4.66	0.77811	2.52	WFDC2	WAP four-disulfide core domain 2
8100541	5.12E-03	1.60E-04	4.66	0.7781	2.17	IGFBP7	insulin like growth factor binding protein 7
8050427	5.14E-03	1.61E-04	4.66	0.77143	2.13	FAM49A	family with sequence similarity 49 member A
7951662	5.25E-03	1.66E-04	4.65	0.74466	3.93	CRYAB	crystallin alpha B
8059838	5.26E-03	1.66E-04	-4.65	0.74314	-2.32	HJURP	Holliday junction recognition protein
7932082	5.37E-03	1.71E-04	4.64	0.71685	2.09	CCDC3	coiled-coil domain containing 3
7961546	5.54E-03	1.77E-04	4.62	0.68317	2.43	EPS8	epidermal growth factor receptor pathway substrate 8
7952268	5.58E-03	1.78E-04	4.62	0.67311	2.07	THY1	Thy-1 cell surface antigen
7981068	5.85E-03	1.88E-04	4.59	0.61899	2.08	SERPINA1	serpin family A member 1
8149955	5.85E-03	1.89E-04	-4.59	0.61845	-3.55	PBK	PDZ binding kinase
8079237	5.85E-03	1.89E-04	-4.59	0.61751	-2.31	KIF15	kinesin family member 15
8161513	5.85E-03	1.89E-04	4.59	0.61728	2.78	PGM5P2///PGM5	phosphoglucomutase 5 pseudogene 2///phosphoglucomutase 5
7977621	5.92E-03	1.92E-04	4.58	0.60154	2.73	NDRG2	NDRG family member 2
8029693	5.98E-03	1.94E-04	4.58	0.5903	2.03	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit
7960702	6.07E-03	1.98E-04	-4.57	0.57095	-2.2	CDCA3	cell division cycle associated 3
8091867	6.11E-03	2.00E-04	4.57	0.56304	2.09	BCHE	butyrylcholinesterase
8161884	6.15E-03	2.02E-04	4.56	0.54922	2.39	PRUNE2	prune homolog 2
7968563	6.20E-03	2.05E-04	-4.56	0.53864	-2.13	RFC3	replication factor C subunit 3
7970448	6.20E-03	2.05E-04	4.55	0.53619	3.25	GJB6	gap junction protein beta 6
7916609	6.34E-03	2.10E-04	4.54	0.51169	2.48	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
8086880	6.34E-03	2.10E-04	-4.54	0.51084	-2.03	CDC25A	cell division cycle 25A
8161520	6.75E-03	2.28E-04	4.51	0.43417	2.76	PGM5P2///PGM5	phosphoglucomutase 5 pseudogene 2///phosphoglucomutase 5
8028652	7.14E-03	2.47E-04	4.47	0.35533	2.07	ZFP36	ZFP36 ring finger protein
7952830	7.14E-03	2.47E-04	-4.47	0.35395	-2.05	NCAPD3	non-SMC condensin II complex subunit D3
7917976	7.16E-03	2.48E-04	-4.47	0.35031	-2.22	SASS6	SAS-6 centriolar assembly protein
8094301	7.29E-03	2.54E-04	4.46	0.32532	3.72	SLIT2	slit guidance ligand 2
8161865	7.29E-03	2.54E-04	4.46	0.32512	2.13	PRUNE2	prune homolog 2
7971077	7.33E-03	2.56E-04	4.46	0.31989	2.29	POSTN	periostin
8081838	7.37E-03	2.58E-04	4.45	0.31067	2.31	ARHGAP31	Rho GTPase activating protein 31
8106354	7.55E-03	2.67E-04	4.44	0.2782	2.45	IQGAP2	IQ motif containing GTPase activating protein 2
8042830	7.55E-03	2.67E-04	-4.44	0.2771	-2.15	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
8104760	7.71E-03	2.74E-04	-4.43	0.25139	-2.48	TARS	threonyl-tRNA synthetase
8154692	7.72E-03	2.75E-04	4.43	0.24776	2.23	TEK	TEK receptor tyrosine kinase
7925320	7.80E-03	2.80E-04	4.42	0.23172	3.34	NID1	nidogen 1
7991762	7.84E-03	2.82E-04	4.42	0.22459	2.57	HBA2///HBA1	hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
7991766	7.84E-03	2.82E-04	4.42	0.22459	2.57	HBA2///HBA1	hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
7922408	7.88E-03	2.83E-04	-4.41	0.21881	-2.82	SNORD78	small nucleolar RNA, C/D box 78
8125149	7.88E-03	2.84E-04	4.41	0.21595	2.68	SLC44A4	solute carrier family 44 member 4
8178653	7.88E-03	2.84E-04	4.41	0.21595	2.68	SLC44A4	solute carrier family 44 member 4
8179861	7.88E-03	2.84E-04	4.41	0.21595	2.68	SLC44A4	solute carrier family 44 member 4
7937915	8.05E-03	2.92E-04	-4.4	0.18793	-2.47	RRM1	ribonucleotide reductase catalytic subunit M1
7981996	8.13E-03	2.96E-04	4.39	0.17518	3.36	SNORD116-24	small nucleolar RNA, C/D box 116-24
7917649	8.31E-03	3.04E-04	4.38	0.15145	2.99	TGFBR3	transforming growth factor beta receptor 3
8161755	8.31E-03	3.04E-04	4.38	0.14854	4	ALDH1A1	aldehyde dehydrogenase 1 family member A1
7925531	8.31E-03	3.05E-04	4.38	0.14713	2.71	AKT3	AKT serine/threonine kinase 3
8129562	8.31E-03	3.05E-04	4.38	0.14645	2.86	CTGF	connective tissue growth factor
7920205	8.36E-03	3.08E-04	4.38	0.13748	6.08	SPRR2A	small proline rich protein 2A
7991234	8.63E-03	3.21E-04	4.36	0.09725	2.27	MFGE8	milk fat globule-EGF factor 8 protein
8173506	8.64E-03	3.21E-04	-4.36	0.09554	-2.02	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase
7905544	8.65E-03	3.23E-04	4.36	0.09058	5.17	SPRR1A	small proline rich protein 1A
8111629	8.87E-03	3.35E-04	-4.34	0.05456	-2.43	NUP155	nucleoporin 155
8160346	9.17E-03	3.49E-04	4.32	0.01379	2.04	HACD4	3-hydroxyacyl-CoA dehydratase 4
8138789	9.18E-03	3.50E-04	4.32	0.01171	2.07	JAZF1	JAZF zinc finger 1
8115327	9.23E-03	3.54E-04	4.32	0.00115	4.93	SPARC	secreted protein acidic and cysteine rich
8163257	9.31E-03	3.59E-04	4.31	-0.01351	3.34	LPAR1	lysophosphatidic acid receptor 1
7942569	9.36E-03	3.62E-04	4.31	-0.02005	2.04	SLCO2B1	solute carrier organic anion transporter family member 2B1
8047401	9.85E-03	3.89E-04	4.28	-0.09225	2.19	CFLAR	CASP8 and FADD like apoptosis regulator
7929511	1.00E-02	3.99E-04	4.27	-0.11557	2.41	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1
8117395	1.04E-02	4.20E-04	-4.24	-0.16707	-2.28	HIST1H2BF	histone cluster 1, H2bf
7940028	1.05E-02	4.26E-04	4.24	-0.17985	3.82	SERPING1	serpin family G member 1
7977615	1.06E-02	4.32E-04	4.23	-0.19385	3.11	RNASE1	ribonuclease A family member 1, pancreatic
7948910	1.09E-02	4.48E-04	-4.22	-0.22911	-2.95	SNHG1///SNORD25	small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 25
8093053	1.09E-02	4.48E-04	-4.22	-0.23053	-2.57	TFRC	transferrin receptor
8018966	1.09E-02	4.50E-04	4.21	-0.23408	2.32	TIMP2	TIMP metallopeptidase inhibitor 2
8096415	1.10E-02	4.53E-04	4.21	-0.23986	3.36	MMRN1	multimerin 1
8103415	1.11E-02	4.60E-04	4.2	-0.2559	2.75	FAM198B	family with sequence similarity 198 member B
7905571	1.15E-02	4.81E-04	4.18	-0.30003	3.18	S100A9	S100 calcium binding protein A9
8180384	1.18E-02	4.97E-04	4.17	-0.33095	3.02	SPRR2F	small proline rich protein 2F
7940636	1.25E-02	5.36E-04	4.14	-0.40567	2.17	SCGB2A2	secretoglobin family 2A member 2
8080810	1.25E-02	5.38E-04	4.14	-0.40835	2.17	PTPRG	protein tyrosine phosphatase, receptor type G
8180406	1.25E-02	5.39E-04	4.14	-0.4097	2.79	SPRR2G	small proline rich protein 2G
8114249	1.25E-02	5.42E-04	4.13	-0.41518	3.88	CXCL14	C-X-C motif chemokine ligand 14
8037053	1.28E-02	5.57E-04	4.12	-0.44306	3.14	CEACAM7	carcinoembryonic antigen related cell adhesion molecule 7
8046333	1.29E-02	5.64E-04	4.12	-0.45512	3.07	CYBRD1	cytochrome b reductase 1
7956878	1.29E-02	5.66E-04	4.11	-0.45765	2.49	IRAK3	interleukin 1 receptor associated kinase 3
8138566	1.29E-02	5.66E-04	-4.11	-0.45777	-3.09	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3
8169949	1.30E-02	5.71E-04	-4.11	-0.4662	-2.3	STK26	serine/threonine protein kinase 26
7961075	1.30E-02	5.72E-04	4.11	-0.4691	2.18	CD69	CD69 molecule
7945262	1.36E-02	6.11E-04	4.08	-0.53252	2.24	JAM3	junctional adhesion molecule 3
7915955	1.38E-02	6.22E-04	4.07	-0.55077	2.02	SPATA6	spermatogenesis associated 6
7940643	1.38E-02	6.24E-04	4.07	-0.55399	2.16	ASRGL1///ASRGL1	asparaginase like 1///asparaginase like 1
7920210	1.39E-02	6.33E-04	4.07	-0.56713	2.02	SPRR2B	small proline rich protein 2B
8104234	1.46E-02	6.73E-04	-4.04	-0.62691	-3.55	TRIP13	thyroid hormone receptor interactor 13
8169504	1.49E-02	6.93E-04	4.03	-0.65625	2.5	SLC6A14	solute carrier family 6 member 14
8043036	1.54E-02	7.23E-04	-4.01	-0.69752	-2.2	LOC1720///DHFR	dihydrofolate reductase pseudogene///dihydrofolate reductase
8085754	1.60E-02	7.60E-04	-3.99	-0.74508	-2.05	SGO1	shugoshin 1
8174767	1.61E-02	7.64E-04	3.98	-0.75089	2.05	TMEM255A	transmembrane protein 255A
8102800	1.64E-02	7.88E-04	-3.97	-0.78065	-3.89	SLC7A11	solute carrier family 7 member 11
7946033	1.65E-02	7.94E-04	3.97	-0.788	2.61	HBB	hemoglobin subunit beta
7954090	1.66E-02	8.00E-04	3.96	-0.79507	3.47	EMP1	epithelial membrane protein 1
7926545	1.68E-02	8.16E-04	3.96	-0.8145	2.73	PLXDC2	plexin domain containing 2
8136807	1.71E-02	8.33E-04	3.95	-0.83468	2.43	PRSS3P2///PRSS2///PRSS3P2///PRSS2	protease, serine 3 pseudogene 2///protease, serine 2///protease, serine 3 pseudogene 2///protease, serine 2
7906061	1.78E-02	8.79E-04	3.92	-0.8877	2.22	SYT11	synaptotagmin 11
8170602	1.80E-02	8.89E-04	3.92	-0.89839	2.25	ZNF185	zinc finger protein 185 (LIM domain)
7942832	1.84E-02	9.18E-04	-3.9	-0.9297	-2.12	DDIAS	DNA damage induced apoptosis suppressor
7981290	1.87E-02	9.42E-04	-3.89	-0.95406	-2.08	WARS	tryptophanyl-tRNA synthetase
8104912	1.92E-02	9.74E-04	-3.88	-0.98727	-2.37	SKP2	S-phase kinase-associated protein 2, E3 ubiquitin protein ligase
7928766	1.94E-02	9.89E-04	3.87	-1.00167	2.42	C10orf99	chromosome 10 open reading frame 99
8149551	1.97E-02	1.02E-03	3.86	-1.0272	2.39	PSD3	pleckstrin and Sec7 domain containing 3
8088106	1.97E-02	1.02E-03	-3.86	-1.0272	-2.08	TKT	transketolase
8152522	1.99E-02	1.02E-03	3.86	-1.03532	2.81	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2
7970329	1.99E-02	1.03E-03	3.86	-1.03908	2.17	GAS6	growth arrest specific 6
8110932	2.06E-02	1.07E-03	3.84	-1.08035	2.29	SEMA5A	semaphorin 5A
8097282	2.07E-02	1.08E-03	3.84	-1.0831	2.35	SPRY1	sprouty RTK signaling antagonist 1
7963534	2.08E-02	1.09E-03	3.83	-1.09212	4.67	KRT4	keratin 4
7958174	2.15E-02	1.13E-03	-3.81	-1.13129	-2.42	TXNRD1	thioredoxin reductase 1
7929816	2.29E-02	1.23E-03	-3.78	-1.21376	-2.04	SCD	stearoyl-CoA desaturase
8146957	2.32E-02	1.24E-03	3.77	-1.22489	2.3	PI15	peptidase inhibitor 15
7905067	2.36E-02	1.27E-03	-3.76	-1.24843	-2.31	HIST2H4B///HIST2H4A	histone cluster 2, H4b///histone cluster 2, H4a
7919627	2.36E-02	1.27E-03	-3.76	-1.24843	-2.31	HIST2H4B///HIST2H4A	histone cluster 2, H4b///histone cluster 2, H4a
8035773	2.38E-02	1.30E-03	3.75	-1.26847	2.21	ZNF506	zinc finger protein 506
7915592	2.40E-02	1.31E-03	-3.75	-1.27729	-4.45	RNU5D-1	RNA, U5D small nuclear 1
7920214	2.42E-02	1.33E-03	3.74	-1.29091	3.17	SPRR2E	small proline rich protein 2E
8035779	2.44E-02	1.35E-03	3.74	-1.30086	2.55	ZNF626	zinc finger protein 626
8109830	2.49E-02	1.38E-03	-3.73	-1.32731	-2.5	SPDL1	spindle apparatus coiled-coil protein 1
8054872	2.49E-02	1.39E-03	3.73	-1.33042	2.21	TFCP2L1	transcription factor CP2-like 1
8002987	2.50E-02	1.40E-03	-3.72	-1.33613	-2.37	CMC2	C-X9-C motif containing 2
8104449	2.50E-02	1.40E-03	-3.72	-1.33644	-2.25	CCT5	chaperonin containing TCP1 subunit 5
8008517	2.52E-02	1.41E-03	-3.72	-1.34956	-2.27	NME1-NME2///NME1	NME1-NME2 readthrough///NME/NM23 nucleoside diphosphate kinase 1
7901272	2.52E-02	1.42E-03	3.72	-1.35344	2.08	CYP4X1	cytochrome P450 family 4 subfamily X member 1
7999253	2.52E-02	1.42E-03	3.72	-1.35362	2.2	PPL	periplakin
8005449	2.53E-02	1.43E-03	-3.71	-1.35994	-2.52	KRT17	keratin 17
7981988	2.55E-02	1.44E-03	3.71	-1.36629	2.94	SNORD116-20	small nucleolar RNA, C/D box 116-20
7954810	2.56E-02	1.45E-03	3.71	-1.37287	2.17	LRRK2	leucine rich repeat kinase 2
8147516	2.58E-02	1.47E-03	3.7	-1.38676	2.38	MATN2	matrilin 2
8137257	2.62E-02	1.50E-03	3.69	-1.40652	2.46	GIMAP1-GIMAP5///GIMAP5	GIMAP1-GIMAP5 readthrough///GTPase, IMAP family member 5
8084717	2.73E-02	1.60E-03	3.66	-1.47085	2.22	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
8082058	2.76E-02	1.64E-03	3.65	-1.49283	3.68	CSTA	cystatin A
7908459	2.79E-02	1.66E-03	3.65	-1.50644	2.76	CFH	complement factor H
8097857	2.80E-02	1.68E-03	-3.64	-1.5171	-2.01	MND1	meiotic nuclear divisions 1
7902565	2.87E-02	1.74E-03	3.63	-1.55209	3.14	ADGRL2	adhesion G protein-coupled receptor L2
8073062	2.90E-02	1.77E-03	-3.62	-1.56462	-2.24	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B
8069676	2.93E-02	1.80E-03	3.61	-1.58145	2.27	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1
7981978	2.95E-02	1.81E-03	3.61	-1.58629	3.75	SNORD116-15	small nucleolar RNA, C/D box 116-15
7920244	2.99E-02	1.84E-03	3.6	-1.60437	5.63	S100A8	S100 calcium binding protein A8
8114920	3.01E-02	1.85E-03	3.6	-1.61137	2.44	DPYSL3	dihydropyrimidinase like 3
7934997	3.03E-02	1.88E-03	3.59	-1.62429	3.52	PPP1R3C	protein phosphatase 1 regulatory subunit 3C
8158167	3.05E-02	1.90E-03	3.59	-1.63405	3.19	LCN2	lipocalin 2
7965403	3.20E-02	2.03E-03	3.56	-1.69833	4.5	LUM	lumican
8066822	3.23E-02	2.06E-03	3.55	-1.71293	2.54	SULF2	sulfatase 2
8015323	3.24E-02	2.07E-03	3.55	-1.71797	5.5	KRT13	keratin 13
8020779	3.24E-02	2.07E-03	-3.55	-1.71981	-2.43	DSG2	desmoglein 2
7960794	3.25E-02	2.08E-03	3.55	-1.72267	2.91	CD163	CD163 molecule
7971565	3.25E-02	2.08E-03	3.55	-1.72389	3.3	LPAR6	lysophosphatidic acid receptor 6
7917779	3.31E-02	2.15E-03	-3.54	-1.75221	-2.03	GCLM	glutamate-cysteine ligase modifier subunit
7986350	3.33E-02	2.16E-03	3.53	-1.76013	2.44	ARRDC4	arrestin domain containing 4
7907271	3.38E-02	2.21E-03	3.52	-1.78013	2.85	FMO2	flavin containing monooxygenase 2
8180303	3.46E-02	2.28E-03	3.51	-1.81275	2.67	SAA2	serum amyloid A2
8143144	3.47E-02	2.31E-03	3.5	-1.82158	2.16	PTN	pleiotrophin
8003298	3.53E-02	2.37E-03	-3.49	-1.84754	-3.76	SLC7A5	solute carrier family 7 member 5
8078330	3.70E-02	2.52E-03	3.47	-1.90692	2.04	RBMS3	RNA binding motif single stranded interacting protein 3
8015387	3.70E-02	2.53E-03	-3.46	-1.91105	-2.91	KRT17	keratin 17
8152453	3.70E-02	2.54E-03	3.46	-1.91308	2.87	TRPS1	transcriptional repressor GATA binding 1
7908161	3.98E-02	2.82E-03	3.42	-2.01377	2.2	C1orf21	chromosome 1 open reading frame 21
8154295	4.00E-02	2.83E-03	3.41	-2.02026	2.28	IL33	interleukin 33
8115831	4.25E-02	3.06E-03	3.38	-2.09483	2.45	DUSP1	dual specificity phosphatase 1
8168557	4.26E-02	3.08E-03	3.38	-2.10156	2.63	SH3BGRL	SH3 domain binding glutamate rich protein like
8111960	4.28E-02	3.11E-03	-3.37	-2.10846	-2.47	C5orf34	chromosome 5 open reading frame 34
8007100	4.45E-02	3.28E-03	3.35	-2.15928	2.51	IGFBP4	insulin like growth factor binding protein 4
7963406	4.52E-02	3.35E-03	3.34	-2.18177	4.46	KRT6B	keratin 6B
7905553	4.62E-02	3.46E-03	3.33	-2.21047	3.9	SPRR1B	small proline rich protein 1B
8124440	4.67E-02	3.52E-03	-3.32	-2.22701	-2.14	HIST1H3G	histone cluster 1, H3g
8113666	4.83E-02	3.70E-03	3.3	-2.27511	2.03	SEMA6A	semaphorin 6A
7902738	4.91E-02	3.79E-03	3.29	-2.29856	3.87	CLCA4	chloride channel accessory 4
8044574	5.05E-02	3.95E-03	3.27	-2.33889	2.86	IL1RN	interleukin 1 receptor antagonist
8147461	5.07E-02	3.99E-03	3.26	-2.34791	2.16	SDC2	syndecan 2
8013042	5.10E-02	4.02E-03	-3.26	-2.3558	-2.02	KRT17	keratin 17
8178220	5.24E-02	4.19E-03	3.24	-2.39552	3.72	HLA-DPB1	major histocompatibility complex, class II, DP beta 1
7960744	5.25E-02	4.20E-03	3.24	-2.3975	2.67	C1R	complement C1r subcomponent
8115147	5.28E-02	4.25E-03	3.24	-2.40873	3.98	CD74///ROS1	CD74 molecule///ROS proto-oncogene 1, receptor tyrosine kinase
8020955	5.34E-02	4.31E-03	-3.23	-2.42314	-2.51	MOCOS	molybdenum cofactor sulfurase
8168691	5.40E-02	4.42E-03	3.22	-2.4453	2.33	DIAPH2	diaphanous related formin 2
8176234	5.43E-02	4.46E-03	3.21	-2.45547	2.09	CLIC2	chloride intracellular channel 2
7906878	5.50E-02	4.56E-03	3.2	-2.47657	2.95	DDR2	discoidin domain receptor tyrosine kinase 2
8103399	5.57E-02	4.65E-03	3.2	-2.49551	2.45	PDGFC	platelet derived growth factor C
7906900	5.75E-02	4.90E-03	3.17	-2.54539	2.77	DDR2	discoidin domain receptor tyrosine kinase 2
8118594	6.04E-02	5.27E-03	3.14	-2.61379	3.59	HLA-DPB1	major histocompatibility complex, class II, DP beta 1
7944667	6.17E-02	5.45E-03	3.13	-2.64651	2.36	SORL1	sortilin related receptor 1
8112940	6.23E-02	5.54E-03	3.12	-2.66232	2.27	SSBP2	single stranded DNA binding protein 2
8056257	6.30E-02	5.64E-03	3.11	-2.6781	2.08	FAP	fibroblast activation protein alpha
8140463	6.46E-02	5.84E-03	3.1	-2.7122	2.66	FGL2	fibrinogen like 2
8179519	6.52E-02	5.92E-03	3.09	-2.72412	4.07	HLA-DPB1	major histocompatibility complex, class II, DP beta 1
8066493	6.55E-02	5.97E-03	3.09	-2.73203	3.13	SLPI	secretory leukocyte peptidase inhibitor
8002303	6.55E-02	5.97E-03	-3.09	-2.73323	-3.22	NQO1	NAD(P)H quinone dehydrogenase 1
7922404	6.60E-02	6.04E-03	-3.08	-2.74397	-2.28	GAS5///SNORD80	growth arrest specific 5 (non-protein coding)///small nucleolar RNA, C/D box 80
8145293	6.60E-02	6.04E-03	3.08	-2.74457	2.21	ADAM28	ADAM metallopeptidase domain 28
7980485	6.64E-02	6.11E-03	3.08	-2.75489	2.3	DIO2	deiodinase, iodothyronine, type II
7901497	6.78E-02	6.29E-03	-3.06	-2.78172	-2.04	ZYG11A	zyg-11 family member A, cell cycle regulator
7981976	6.87E-02	6.41E-03	3.05	-2.79997	3.3	SNORD116-14	small nucleolar RNA, C/D box 116-14
